image_id,file_name,relative_path,classification_status,evaluation_state,hazard_density,latency,register_40001_coil,actuation_status
IMG-0137,40.jpg,photos/test/unsafe/40.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2349,1.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0138,41.jpg,photos/test/unsafe/41.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5454,0.95 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0139,42.jpg,photos/test/unsafe/42.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1904,0.90 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0140,43.jpg,photos/test/unsafe/43.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9565,1.14 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0141,44.jpg,photos/test/unsafe/44.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1521,0.87 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0142,45.jpg,photos/test/unsafe/45.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6396,0.66 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0143,46.jpg,photos/test/unsafe/46.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1802,0.79 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0144,47.jpg,photos/test/unsafe/47.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0049,0.96 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0145,48.jpg,photos/test/unsafe/48.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1182,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0146,49.jpg,photos/test/unsafe/49.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2839,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0147,5.jpg,photos/test/unsafe/5.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1631,1.20 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0148,50.jpg,photos/test/unsafe/50.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0164,0.73 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0149,51.jpg,photos/test/unsafe/51.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0012,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0150,52.jpg,photos/test/unsafe/52.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7295,0.89 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0151,53.jpg,photos/test/unsafe/53.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0054,0.47 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0152,54.jpg,photos/test/unsafe/54.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0996,0.86 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0153,55.jpg,photos/test/unsafe/55.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0281,0.71 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0154,56.jpg,photos/test/unsafe/56.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0979,0.86 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0155,57.jpg,photos/test/unsafe/57.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3308,0.77 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0156,58.jpg,photos/test/unsafe/58.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0449,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0157,59.jpg,photos/test/unsafe/59.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4380,0.98 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0158,6.jpg,photos/test/unsafe/6.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5376,1.15 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0159,60.jpg,photos/test/unsafe/60.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6597,0.81 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0160,61.jpg,photos/test/unsafe/61.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3538,0.96 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0161,62.jpg,photos/test/unsafe/62.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2651,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0162,63.jpg,photos/test/unsafe/63.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9902,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0163,64.jpg,photos/test/unsafe/64.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2395,1.04 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0164,65.jpg,photos/test/unsafe/65.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1731,0.80 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0165,66.jpg,photos/test/unsafe/66.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3223,1.28 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0166,67.jpg,photos/test/unsafe/67.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5693,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0167,68.jpg,photos/test/unsafe/68.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5588,0.85 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0168,69.jpg,photos/test/unsafe/69.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0120,1.18 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0169,7.jpg,photos/test/unsafe/7.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6074,0.90 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0170,70.jpg,photos/test/unsafe/70.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6792,1.21 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0171,71.jpg,photos/test/unsafe/71.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0693,0.91 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0172,72.jpg,photos/test/unsafe/72.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1606,0.98 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0173,73.jpg,photos/test/unsafe/73.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8579,0.97 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0174,74.jpg,photos/test/unsafe/74.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2405,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0175,75.jpg,photos/test/unsafe/75.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7012,0.51 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0176,76.jpg,photos/test/unsafe/76.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1614,1.00 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0177,77.jpg,photos/test/unsafe/77.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0564,0.76 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0178,78.jpg,photos/test/unsafe/78.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0317,1.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0179,79.jpg,photos/test/unsafe/79.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0486,0.48 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0180,8.jpg,photos/test/unsafe/8.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5303,0.77 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0181,80.jpg,photos/test/unsafe/80.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9941,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0182,81.jpg,photos/test/unsafe/81.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9626,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0183,82.jpg,photos/test/unsafe/82.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2258,0.80 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0184,83.jpg,photos/test/unsafe/83.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2100,1.03 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0185,84.jpg,photos/test/unsafe/84.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1106,0.71 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0186,85.jpg,photos/test/unsafe/85.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0950,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0187,86.jpg,photos/test/unsafe/86.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3906,0.95 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0188,87.jpg,photos/test/unsafe/87.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3184,1.07 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0189,88.jpg,photos/test/unsafe/88.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3711,0.94 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0190,89.jpg,photos/test/unsafe/89.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0774,0.88 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0191,9.jpg,photos/test/unsafe/9.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2512,0.96 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0192,90.jpg,photos/test/unsafe/90.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4219,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0193,91.jpg,photos/test/unsafe/91.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3186,0.92 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0194,92.jpg,photos/test/unsafe/92.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2949,0.93 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0195,93.jpg,photos/test/unsafe/93.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0835,0.67 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0196,94.jpg,photos/test/unsafe/94.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5830,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0197,95.jpg,photos/test/unsafe/95.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2180,0.86 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0198,96.jpg,photos/test/unsafe/96.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1252,0.53 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0199,97.jpg,photos/test/unsafe/97.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5249,0.50 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0200,98.jpg,photos/test/unsafe/98.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3928,1.00 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0201,99.jpg,photos/test/unsafe/99.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2766,0.62 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0202,1.jpg,photos/train/safe/1.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7871,0.72 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0203,10.jpg,photos/train/safe/10.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5664,1.39 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0204,100.jpg,photos/train/safe/100.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9407,0.51 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0205,101.jpg,photos/train/safe/101.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4888,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0206,102.jpg,photos/train/safe/102.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4385,0.96 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0207,103.jpg,photos/train/safe/103.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8293,0.92 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0208,104.jpg,photos/train/safe/104.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4685,1.65 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0209,105.jpg,photos/train/safe/105.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5447,4.80 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0210,106.jpg,photos/train/safe/106.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4031,1.22 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0211,107.jpg,photos/train/safe/107.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4309,0.72 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0212,108.jpg,photos/train/safe/108.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2754,0.99 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0213,109.jpg,photos/train/safe/109.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2651,0.79 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0214,11.jpg,photos/train/safe/11.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2966,0.90 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0215,110.jpg,photos/train/safe/110.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2144,1.16 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0216,111.jpg,photos/train/safe/111.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9053,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0217,112.jpg,photos/train/safe/112.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4104,0.74 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0218,113.jpg,photos/train/safe/113.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6091,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0219,114.jpg,photos/train/safe/114.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9553,0.95 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0220,115.jpg,photos/train/safe/115.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6047,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0221,116.jpg,photos/train/safe/116.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3008,0.79 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0222,117.jpg,photos/train/safe/117.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),1.0000,0.63 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0223,118.jpg,photos/train/safe/118.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3701,0.93 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0224,119.jpg,photos/train/safe/119.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4189,0.65 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0225,12.jpg,photos/train/safe/12.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2383,0.84 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0226,120.jpg,photos/train/safe/120.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3308,0.71 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0227,121.jpg,photos/train/safe/121.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4536,1.87 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0228,122.jpg,photos/train/safe/122.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5535,0.61 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0229,123.jpg,photos/train/safe/123.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9448,1.05 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0230,124.jpg,photos/train/safe/124.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9707,1.05 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0231,125.jpg,photos/train/safe/125.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8091,0.63 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0232,126.jpg,photos/train/safe/126.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4468,1.17 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0233,127.jpg,photos/train/safe/127.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5701,0.50 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0234,128.jpg,photos/train/safe/128.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5598,0.64 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0235,129.jpg,photos/train/safe/129.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7410,0.63 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0236,13.jpg,photos/train/safe/13.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5322,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0237,130.jpg,photos/train/safe/130.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0227,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0238,131.jpg,photos/train/safe/131.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5889,2.14 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0239,132.jpg,photos/train/safe/132.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1765,0.68 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0240,133.jpg,photos/train/safe/133.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6882,0.50 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0241,134.jpg,photos/train/safe/134.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1797,0.86 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0242,135.jpg,photos/train/safe/135.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5371,0.97 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0243,136.jpg,photos/train/safe/136.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3188,0.98 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0244,137.jpg,photos/train/safe/137.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5444,0.92 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0245,138.jpg,photos/train/safe/138.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4534,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0246,139.jpg,photos/train/safe/139.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8320,0.63 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0247,14.jpg,photos/train/safe/14.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2356,0.65 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0248,140.jpg,photos/train/safe/140.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2322,1.18 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0249,141.jpg,photos/train/safe/141.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0740,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0250,142.jpg,photos/train/safe/142.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0352,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0251,143.jpg,photos/train/safe/143.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4045,0.76 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0252,144.jpg,photos/train/safe/144.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3960,0.71 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0253,145.jpg,photos/train/safe/145.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7695,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0254,146.jpg,photos/train/safe/146.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6506,1.11 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0255,147.jpg,photos/train/safe/147.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6616,0.88 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0256,148.jpg,photos/train/safe/148.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0842,0.63 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0257,149.jpg,photos/train/safe/149.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5332,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0258,15.jpg,photos/train/safe/15.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3484,1.03 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0259,150.jpg,photos/train/safe/150.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0793,0.68 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0260,151.jpg,photos/train/safe/151.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2375,2.33 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0261,152.jpg,photos/train/safe/152.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0195,0.52 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0262,153.jpg,photos/train/safe/153.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8804,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0263,154.jpg,photos/train/safe/154.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6304,0.82 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0264,155.jpg,photos/train/safe/155.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3584,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0265,156.jpg,photos/train/safe/156.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7490,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0266,157.jpg,photos/train/safe/157.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8401,0.84 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0267,158.jpg,photos/train/safe/158.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3169,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0268,159.jpg,photos/train/safe/159.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1733,0.48 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0269,16.jpg,photos/train/safe/16.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2000,0.74 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0270,160.jpg,photos/train/safe/160.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1333,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0271,161.jpg,photos/train/safe/161.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7866,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0272,162.jpg,photos/train/safe/162.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2676,0.78 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
